,Theta_channel108,Beta_channel84,Gamma_channel98,Theta_channel87,Delta_channel31,Gamma_channel96,Delta_channel108,Delta_channel90,Theta_channel31,Gamma_channel115,Theta_channel115,Delta_channel107,Gamma_channel112,Delta_channel27,Theta_channel0,Theta_channel95,Gamma_channel94,Delta_channel23,Theta_channel97,Delta_channel115,Gamma_channel26,Gamma_channel108,Theta_channel32,Delta_channel94,Theta_channel107,Theta_channel114,Delta_channel28,Theta_channel109,Gamma_channel114,Theta_channel1,Delta_channel22,Theta_channel105,Delta_channel96,Theta_channel70,Gamma_channel90,Delta_channel114,Theta_channel83,Delta_channel98,Theta_channel99,Gamma_channel23,Beta_channel108,Delta_channel112,Theta_channel80,Delta_channel109,Delta_channel30,Gamma_channel22,Theta_channel94,Theta_channel85,Theta_channel27,Gamma_channel113,Delta_channel80,Theta_channel113,Delta_channel70,Beta_channel115,Alpha_channel0,Theta_channel103,Gamma_channel111,Delta_channel106,Theta_channel91,Theta_channel30,Delta_channel113,Delta_channel36,Theta_channel112,Delta_channel32,Gamma_channel24,Delta_channel95,Theta_channel90,Beta_channel31,Delta_channel110,Theta_channel106,Theta_channel96,Delta_channel34,Delta_channel21,Beta_channel94,Delta_channel97,Theta_channel104,Delta_channel111,Theta_channel28,Delta_channel26,Theta_channel79,Theta_channel82,Theta_channel66,Gamma_channel27,Theta_channel102,Theta_channel78,Beta_channel107,Delta_channel92,Gamma_channel110,Delta_channel38,Theta_channel34,Beta_channel90,Theta_channel98,Delta_channel24,Delta_channel78,Beta_channel114,Gamma_channel31,Theta_channel110,Gamma_channel107,Theta_channel38,Theta_channel23,target
26,16538.563534126333,3018.0486116532543,461.6385709142006,5963.467787687268,2368.758858925277,1440.55080871659,31865.50937480968,1503.6881563192017,1417.4632378866718,1857.3377258024943,8847.02633934495,15269.508287380646,283.1697542970491,6092.06020544386,8744.703284909892,15996.839076490343,3428.746031205922,492.21231787326775,6905.755573316016,15581.423840769225,255.35983221603328,3764.602787169659,3668.975667036773,34358.81923666626,8902.04843183269,5038.468565357247,2298.7379929174126,13985.14558740254,1012.8859238437716,17185.305739399235,309.79147227242794,5776.221676570472,16609.742272793104,761.7115922950793,128.39760791682497,8658.895254312341,3121.2512685845963,5349.818092497911,2264.871207745106,46.515460500153935,10047.592884833275,2506.5052357291697,15491.481925934137,29167.612940487084,623.8273786185921,26.137404047976123,16546.59512945383,2952.226199258604,3793.711128705929,465.26698995768186,32834.222993850824,2385.912056366617,1413.868680272674,5208.784624385648,8048.585894596002,2548.192217402454,497.50852166744335,13301.471731282076,779.1542093204109,338.03619314730093,4150.787129836427,2140.378768801408,1344.8391782713804,7738.214159538858,96.4487715467373,27895.622928598845,1061.7384019140154,883.5078930211935,10713.757218980309,8936.375688087304,8508.878739399963,28410.359980511952,224.41412118961097,9476.061663289664,11710.49585813127,7403.634414715733,4335.617448599717,1081.8601276335453,3080.722584284636,4325.188358984259,4802.868977169085,3023.965032193168,477.5890331366675,3752.96912972752,8988.90781595294,5438.076817262605,1300.4915575519854,1131.6904888827355,4902.378797665235,16179.660546203628,584.5365630598995,2857.1673030437346,1107.1723719815493,16177.949632188867,2864.9579582141714,197.9122346262994,5219.305598949384,1135.017566765649,2051.2399990374647,305.02949758283955,1
27,53218.80939613697,1384.859545058885,678.0265095020659,8781.979169355533,16457.09586345979,1255.8427232676584,63657.01479666968,20347.205267350848,12035.67982203098,869.1370803619702,39120.41219744731,19302.716743819758,594.3959042383094,34411.74565137487,2006.0621432705807,43735.945858185485,1700.0686299591766,7373.466842634558,30121.72694697479,45060.48610078506,540.6777439803909,1404.651739718891,4629.969564660869,74772.60343883108,16548.307600849334,32615.852888188398,11293.185675907373,60934.90964300322,633.4003819403763,6509.43907026682,3148.734179265433,26313.66288925968,54943.81141737404,4372.928147655606,391.4763559626451,35268.80803476251,7329.77745487143,29040.44774252828,17421.82577227064,195.67545882996765,6351.06787074315,16630.565608328412,14829.060033987213,65183.87565882537,7873.952554376799,96.43655933029903,59598.05851184008,4149.084457481407,27731.371936915704,486.7128357927513,23116.23400648732,22734.9832684877,4486.550910059639,4349.885965792892,838.6489317872274,21177.904738564368,715.2501090292117,28203.607894910077,9974.11319063211,6997.134291413851,23755.804340752475,5941.211026360874,12259.395906386935,7155.562428254159,294.81887969481704,51303.56790706293,19867.513014166456,1217.4230250932642,32384.25257527051,20828.46052296297,45935.659980993936,35549.585340312,2291.3805026438263,6970.181823840677,34920.10972137222,28908.83664417273,19879.578654413905,10403.446445943113,14846.342131128056,13636.147459748378,10560.590025203312,14265.916269512236,628.0496354752556,27864.2801819564,28628.87121394017,2113.549509326866,19957.636619108274,1137.265474156024,8060.997086495807,24913.83137385421,1845.68221961686,27222.890251066907,7917.697016927909,36659.46437188506,3366.0253483887686,259.43545112548503,22255.584664061145,492.7620167946346,6194.430056458198,8984.338598586573,1
28,13747.102369956418,1832.785480184018,238.87516534506003,8539.465828689348,3350.1531289056165,621.5041453313662,18006.574897734226,2202.84569602027,2129.9882207743126,543.2981561776161,8516.528597999883,9916.208447327348,172.32173831913897,6851.500569909613,4546.508265690973,14935.419205422011,996.7218613390422,641.0961870610284,10397.20677608732,10728.05832172132,142.6058206928543,874.8448708880846,1167.7932002002915,21905.208653843463,6673.513402007204,6346.169128517385,2463.1523397390806,19249.619747217905,397.5707828543351,7923.717018079482,445.47911103685686,6366.814354597055,14399.197980163137,1911.1404669059232,97.02966238445906,7727.213491212764,7623.255439998536,5050.026281173227,4603.557262242435,29.877962623215087,6569.05572302621,3294.532250199929,4480.96584298518,24776.684978349625,648.8183051496064,21.16269321857212,14953.92014927671,3895.865750264897,5142.838300662862,261.7541024224466,7865.058774113184,4295.738072620464,2473.9945654752632,3990.799262176859,4702.476231302952,5619.03434900194,215.1766809200564,10225.990120138576,1948.332238292676,501.2125054045165,5015.397299376546,3831.211690647495,2962.1325388129253,2026.6809753153968,60.14957332966528,19648.10751914,1910.75190719838,974.2174116817256,11203.482641932238,6408.922299504711,10284.036301736534,15181.287917530404,510.3463576057271,7436.327129023904,12327.322826587984,5945.324867625433,4492.797492870778,1955.569228310157,3163.0947609532955,7944.401091214404,4150.225114253756,6046.977778944135,244.5530876034242,4989.493414727107,8997.007503094675,2931.409289503717,2148.0920046435035,482.4031983561253,1516.8761207653877,8281.516136196973,955.6747152885318,3988.604623435848,1383.7585518964202,13945.084807351135,2902.6636393079825,116.54342606254065,9337.361537431148,405.6601307837069,1181.7477043479694,562.3076783285447,1
29,9354.446081323898,127.60313732172509,808.169770670406,1794.6783856199618,593.9511991304033,3717.6157466440463,16249.089024718603,733.2065987881889,250.66606737847468,1477.2674321400568,7671.322587415992,1868.0848462863908,1153.720440218063,3057.159489709273,326.3382917148478,4038.0884533416247,4854.892212493166,232.0097592242536,2354.769224725156,12153.822767193778,53.44412534935405,2147.8905735966687,797.363580319556,46887.17831753972,1140.32405488541,5062.4089375815765,3137.3107715402434,4846.864542235545,928.781446685658,450.1581855588023,25.118878093244795,2236.4385114523657,31954.686895170307,370.04732617409513,79.57359711747107,7468.193054246607,940.8306774517696,6343.2604510283245,524.5341790364985,26.519945258070315,5703.047565089814,9239.135992104057,1274.0379842350117,8847.684868691775,287.74357847728305,6.7453079905677,20114.49304483471,1248.915144767702,1351.0070939972586,380.7837765127969,3650.321747580304,2021.2455044273856,571.7865213245121,4291.294225443254,355.92795804731344,431.58499881979145,147.7145079142198,2750.980153130786,48.09355952502139,140.05331830520245,2910.275374336216,614.3515656688415,4180.174390534059,1893.4144779161663,13.304903595243635,6894.866008228691,414.73752088456695,178.6077936281759,2383.4065021546235,1398.731530526095,13603.846381196729,5638.239059495436,5.693252665092518,10997.57489804965,3854.881934194409,2288.474767484792,1064.400261218354,1190.3969374839892,436.5463705400505,1463.1453960446745,112.81551854063254,761.6524368562107,424.902554128384,994.0200919420424,3461.639987583881,642.3035242334139,252.1181620529583,304.6751482977535,721.3461082550601,2176.9910186592706,235.86479532761365,3305.2424796019595,113.7950467560929,9679.198265782728,2692.373100880056,95.4943967387266,1532.724526472717,237.6492001942147,186.5613509553923,126.42562929644124,1
30,16358.029864809025,2202.041624223996,183.20144191383355,22567.536021056545,1634.7655585472078,1038.653340334783,37004.83494637744,298.49123892330454,706.458756493291,1163.6714703747016,7096.263346773059,27218.3516975612,115.71200553247196,3520.8597459349044,18329.754383748656,17857.28725148597,2089.5601854296915,211.207773775194,10770.608396913622,15608.39359340236,247.82006170877716,2626.3854738320256,2416.959705679487,28346.184249300568,10962.70150913549,2802.8306763241094,2283.8003623536083,22137.98050603422,498.9202245115048,22769.65176868448,181.5929208287106,3433.043700057882,13194.830701968773,3722.544687323256,33.383929502347534,6186.204413716081,18017.34809972162,1992.294544273984,3018.3463162663047,21.86983222973776,6573.762890163779,1357.133307018198,9048.721420604828,52450.21426409581,306.9866949495561,22.755551826863787,14600.234494334483,14883.266604663597,1751.9583481834354,171.61167953012202,20885.91102019518,827.6087988271004,8649.897327551964,2999.959044134584,14196.822879641775,2062.9147854381004,365.3005108312977,11693.849508860736,1016.4954848230582,127.24980952336988,1844.4290899590592,10018.689464169818,560.7503051237488,5489.759444182454,111.5326416161798,45656.482751088326,147.59506011579106,345.8375554062423,20740.938043704773,5947.620263518815,6926.209932970618,17500.08538209168,156.87762176703143,5916.257167893558,27719.2612008158,2709.2637158433413,4546.48298620624,982.140182672044,3379.3574937740527,12641.964622551592,8219.568573436656,7456.9760971226915,284.7531282689104,1047.027437399715,4693.174044647551,5026.026106673509,135.62480583717436,1518.6170041362575,4883.966143306712,7680.550850620507,76.19782657028294,1049.8638833346636,1379.0261010458908,10822.367059198808,1265.7094617007067,130.73126392570413,8999.717757690449,2012.091880509245,2143.2271534511888,83.73534033606151,1
31,15235.627192776914,6302.519958609953,470.0847292858443,4034.46655949388,4157.291875665472,1281.621744279213,37417.36818122679,1753.4090480822142,1929.291035535033,1845.709506388433,8569.11005235039,13270.63082197612,401.20330416770463,5669.461464621101,16300.65567390347,14605.661615785208,2080.464335329232,977.8552833109604,10152.337381871554,20525.44692908757,404.26042754669305,3339.449750296065,5990.876336205243,22427.39676750014,6540.006825826312,5403.541702210181,5173.737711258722,24095.168012095477,1139.0807069067191,27720.299279746945,1237.0864678679695,4933.892928590188,13329.121482392646,1738.2002824694457,176.01561692547372,12839.52333105944,4605.388013437411,4854.328954646428,4864.617392364467,90.00115867005972,7815.440945988907,4591.583108240102,8810.985780219566,60731.74405071638,2056.5939047700394,104.20756762298797,9553.879779114635,2693.1234883472985,2793.275662338653,560.9304732337255,19879.477241116667,2732.2991511545383,3334.2540689079974,4407.627448027366,14721.918886616506,2910.864687740964,799.0947406109323,9436.033172080886,2130.7822471466666,909.5412782207396,6449.393493749423,11501.680974113991,1912.8921783445448,13325.80215185251,272.4259771154198,34262.61249254312,964.4910081572,970.8924607747388,31089.41289454686,4183.242752252229,6294.727926939841,9100.01032008423,1466.6796560050343,5118.199745224133,22430.43358061592,4060.3984377698657,8835.214785776778,2235.1512864887795,4165.690324483388,3179.5600751155566,17542.652101218577,4756.70380078994,567.734394862915,2424.134452984106,4673.138051517195,3265.2290312386326,1350.1713885508177,2854.070697211689,14139.645563817849,3954.3127871111815,446.4201980130151,2515.844096664218,3198.5194606248856,9711.622522347434,2759.8617411328974,422.19825846004267,12679.553733620203,1315.2796236019672,6293.003194023812,500.9352704319822,1
32,18744.85035410136,3111.8968579686693,1171.5945881183404,7720.169495744164,8009.362220093379,2025.4595196159253,48727.88672294431,9116.085453768592,3787.9589900261167,2515.959141969376,14776.20074698088,11627.615943170067,1601.704404886413,14960.586777810917,1861.9573807855147,12591.63212893242,2815.067958677208,4276.591996519189,10336.799372567715,38117.20138132312,978.7955978583134,3040.0711933479038,1517.2071240029604,41147.39925292919,5117.288667556728,12945.013721819194,5185.096980153916,22357.64026008066,2298.059544992592,5875.055466423978,2449.608153518244,11708.544128858332,29074.559536770405,2133.805348456568,593.0491801862893,32893.05327154521,6285.815587441331,16063.530801020708,7753.44579204913,319.58699604976,7974.138111813021,20883.384529602805,7220.304498332531,57003.28857740167,3017.923020794578,196.50804863228987,17958.79438687805,3301.5254268040826,8096.029802032753,1941.505285267001,17031.348910870292,10502.197893668696,4529.61003629296,6463.815579795022,2641.121705952821,8540.781805127977,1792.531292146114,13735.466505863846,4698.508060250833,1773.7811905273534,26115.54844587783,6738.348894423829,8541.655949574386,3567.935067277348,611.6523205378004,29905.634152653063,4935.006950735121,1852.9262326513413,36189.64610695415,5982.717821252231,14139.638439869825,21408.670651863275,2289.1729797514467,8364.623562570207,23048.456663912653,10995.707071211824,24107.049025504417,3224.1871160129376,12718.501147460966,4930.893279775492,7257.379614244601,5073.776550601825,785.9051772831947,6958.405277794522,11174.88657521799,3819.571395470769,9750.597240384428,2514.5279958203564,4577.932791589941,9455.32546032236,2776.182027432509,7979.127589070865,7789.094798071617,21286.80183001487,5845.155086893364,292.6047607342873,14641.49217412885,978.2670297303524,2311.1004117404523,2600.0464861100727,1
33,1896.9352571264596,4038.705531753794,558.8155325560691,2408.345240062564,24592.492454835305,465.76718880174207,3255.700102530262,5348.926463309731,9421.506004275148,1097.2763010698004,2044.4882248992903,5985.993950998031,235.4616875100818,8542.699628730437,30035.164598911942,2318.91338921154,704.2317679790341,2502.9300963615465,2342.603626421136,3516.047934467412,257.26133446035345,1023.0668555837522,18570.307672083884,2163.962502421822,3477.691563412164,2070.946419201709,11718.847170624662,1642.421803162806,1059.6081186422275,16033.171343776605,492.2223574615212,2439.044615889456,2870.303342117321,3298.984337347077,589.0313639914915,3644.814278969684,5513.978952455344,3377.7794746995564,2446.460461880386,339.6164063821905,1640.6817200791625,2431.923339607905,12689.960595052376,3113.9936039235254,7419.835020970032,85.7309465545012,1277.970508557593,2118.3314003549976,4424.319985957685,855.6156962198158,23958.041957888898,2006.0784510879632,6410.956633386842,1764.9705247784163,24893.33398655593,3104.8330919109285,158.8338129222797,6297.391411408416,2548.6724512694773,2498.847796882601,3745.813435517048,512.7285057638284,1177.5090839376649,44835.113690367405,59.36538465236503,4145.746193157631,2694.448015811769,2484.067454433506,2538.296352923701,3154.1042982837994,1580.927164496288,16132.912539805136,138.79663400678163,1109.0099728126158,4493.6432431496805,2161.280049408661,1645.588946807331,4732.583668663798,1330.6696562408515,2639.15394687291,15334.118652389168,2605.6126049346763,622.7056492923034,1738.433202545211,7920.078251864321,3017.284214236562,4261.798979805866,292.4127821814161,22477.229594084616,8773.130759810629,1146.7966582020183,1786.9111174103566,400.057732131405,14296.657859772871,1728.0666175669685,1043.5268655510074,1113.5190232464788,1885.246156366801,10425.083596745102,1138.3098897183593,1
34,38592.05075484136,678.53699146097,1175.0763782681656,12981.349251858668,13204.419909217731,1482.1729013835418,68226.9734831053,19081.694167191905,8436.14838763524,2992.865594254844,28941.4943953812,16779.009265648612,2413.0033488155195,23443.195364736577,2305.265983301919,27115.596578438748,2662.432084800985,13497.511617013986,23314.238869595512,52188.85142437735,1333.0376810394878,3452.20728291225,2634.963278926657,58737.42564916916,11473.8690065079,24722.481586888105,8195.317894472502,54637.9375115348,2936.414560061861,8264.618863230886,10263.753106769997,17722.29274628746,37530.17640228184,7574.425237972858,822.1669556898169,45329.70355923942,5850.850536703901,26770.168713268875,16927.704271211696,609.1874883145414,8872.058668746276,34146.756073555705,8861.458873083406,88373.29463884943,9161.640123871612,500.392465435314,43166.40691045409,6380.088353509615,16126.22092487928,2780.0302125631174,14374.994489850438,22143.62568924329,10091.10319931906,7279.855707123787,915.9023344989668,10259.251329691306,2447.00597836228,23690.554700418445,10590.507675578894,6299.494544634621,39051.41049840755,5730.334522071367,20028.68132155416,4503.78850822909,1155.1509341896883,38820.7224097609,13535.011224824084,1645.4592634382411,57399.42806795772,15488.404758781351,25409.85012659208,23042.278757468728,9219.48780589153,7278.830159772408,32764.795355909795,25325.334152685537,38794.00181034868,5847.052575413376,26136.7505379323,15201.61365513402,3615.2831755773386,14826.456819011735,976.865251689638,17577.505582119804,15195.372221254313,1952.5013450484269,19425.47842559618,3044.5056643681146,3819.9056437667023,14804.925666224,2354.121666840885,17454.313857947396,18889.124982211582,24032.624581574026,6845.00284413626,623.01285857969,35389.6556112148,690.8548061872723,2093.2158475730494,9426.5398019882,1
35,6107.81929598806,4202.643510126483,270.5824090944904,5119.209006626033,7700.669988270402,366.2255668567215,26438.7823060897,3381.4999860832354,2559.5762343754686,316.9100469437552,3390.4983230950493,10759.217152804516,196.92983048609585,7414.384503359856,9977.913629276858,5206.155790195003,441.6973443678706,3138.664440602505,2560.6166334810605,12940.723931624994,220.0374592983505,533.480209011109,5686.017804133761,21181.481889015013,2625.5855681773023,2216.116619544562,8071.901151766749,7546.2057568378095,231.967886099723,10746.44018009145,2568.13258723064,2212.6063884114164,12197.425677271887,448.6954517765022,168.28642671197892,7707.349168184051,6876.986852035551,5959.474430953495,846.1079457473858,127.73084502925222,2056.42178994115,3675.4523508210727,7538.044931832379,34725.56193607277,5209.6123670383695,89.0848127533799,5077.412849685776,3176.19045007438,1924.575062505775,175.4686050467902,23945.46800930234,1317.2863320478557,1887.07025502927,1168.3145960652662,8753.01519505084,975.605049415762,304.25301981131986,8005.894979321525,171.92165549560502,1781.9986421455446,4070.7736879277854,14692.70869699748,1269.1113957293733,16954.733626519777,55.78249815882966,24174.715330519663,1118.4562778435732,1042.9013120583827,15717.707083449037,2156.043721735623,3164.8333089976973,17309.92358378092,1588.3272004352427,1548.9645170911228,11403.002065752806,2063.861369708512,6604.850124928172,2682.004559158367,6673.794059982355,1881.5252271383115,10676.208936149256,983.0879903389164,173.09460138106945,1275.2551158054582,5504.010414338244,980.05131031086,2457.324888717111,651.7534461435279,14333.091039208772,5086.707007341275,445.0795585731656,1836.3049643116697,2285.9422069750112,17797.79385945442,795.6617778722624,414.7964528834446,4425.478486921604,226.73734855755563,4842.218374256197,983.4590032337788,1
36,37629.67296862698,4273.599257483024,1102.79612546884,4937.0514721001,14487.346098277623,1921.1034300230608,61593.579835222125,14201.584134333789,10526.237364698838,2183.211468726336,28849.23092345196,13989.163477119722,794.7494885173251,21705.589624437973,9243.983088144882,23993.01730206624,3462.359566927275,5968.56534994541,16227.896551192674,48377.70089338016,698.4032604701174,2948.2223158255,14897.04942860377,75969.37593641535,11330.252125814648,24202.16243739944,8111.7608990363615,37686.9050268508,1711.4285969560046,15461.684843811016,3163.4432910496075,18709.515184143365,44835.44939785968,2125.42184502654,673.6594822265516,40375.942037857,4712.487207554774,25662.267144525773,10982.021194132029,273.4791109616422,11878.671172923625,21285.154811351094,29718.44700056204,60220.39747040877,6611.701086569229,162.27664555619063,48018.596248753565,2613.5894092541844,16453.613938790637,1163.1840536236998,37022.811423722735,18327.453657645467,2326.1583151652053,8903.32532225872,10583.771367149458,9900.585438069053,983.5875640888856,39257.84901888553,4385.020076844007,4506.990540940501,29404.119170155176,5816.766462080066,14184.135259154978,18877.842230719103,343.00939472010003,30525.38391998785,11756.409720220712,3082.7449734834763,34280.87329478249,26457.90937900972,32058.84191718125,36668.27013114301,2203.061352783977,15078.61251146151,20177.637423623837,26875.789265462743,26333.020330156487,6122.0473499907175,14554.177384547207,6869.212241736847,7930.215963723393,7268.570322164182,917.6512700461694,21117.765017033023,25113.57861955533,3482.150231915342,12089.560862512264,1331.2526631870935,9978.877211295829,30456.95953213625,3759.465795750145,19753.371611475774,6613.368797022353,31295.489737513297,7215.472326701247,589.0433466355612,22150.004136794083,901.913645452982,7765.879594176213,4510.664632841716,1
37,22098.333096658323,813.2566866293048,554.8008631871934,8105.386837046663,7731.727911325053,865.4806157879244,44131.06701064976,9105.33861017738,5474.934222509151,1467.3012392105295,16903.08881323805,13569.740540365565,816.5086365149951,13251.80468973708,1352.7012986059462,20577.3813292798,950.954022656767,5583.306597261405,17227.305311768007,33217.631182047306,594.9572570626505,1968.6108870869416,1361.6261985223352,26591.49525467938,6910.371369983563,14818.470063558418,4797.090314296461,28461.12355933391,1253.2421060855902,3759.114587936093,3964.5947311837226,16814.350295554254,22568.20022918397,4926.501697035797,355.5319578178476,28589.89610647166,5205.268798198531,14354.937115071947,13100.638189335034,220.7309794481249,5407.110526386327,18463.76560298953,5174.636998825624,54345.30140544736,3506.204278242951,168.63408617590483,15289.092848622991,4106.407245379884,9672.49351305407,993.9331231691228,9462.439648105312,12075.908770288908,6245.864447789802,4080.591459948464,883.5734626581017,11732.87040167743,999.0477779472282,10167.472385683432,8515.323108721901,2733.943472766372,22606.164125371204,5297.8078749283,10037.120303375072,2622.27339170621,446.56619016690433,35122.519219785376,6654.960752574581,1142.6792054610455,35674.129772145025,6997.242266414552,15025.838542827192,15143.117020153346,4073.6568602171874,2975.667662805284,25393.70772126693,8343.474823586934,21875.167486880626,3515.782943263814,13968.307206155338,8856.399566960676,4981.098053114696,10361.307029320616,530.5768260035933,6675.22025308459,11392.798542590184,2055.724545033053,9774.566346925069,1741.4710450426928,3025.650408175463,9304.150975343524,1167.3669056108065,9708.253808332738,9863.921903639635,17313.255274268507,3490.4279189967106,327.7617236495446,19839.447814114425,864.5147526379293,1808.0290761592992,4197.271566563624,1
38,20636.356254749007,1019.8494074036292,1517.6257449061436,7697.984154888664,13039.642841973333,3184.805377131674,35564.51333885477,7774.901787540936,8011.149160843577,1639.906830376043,19360.919520955104,8950.357965296624,1047.127534581643,16172.655816779969,106.51983030551142,15345.428643942663,3348.7799974700547,7242.056264839483,17880.253605291236,34037.01585649564,1326.8099267341622,1973.0719387937777,262.1460812905405,30330.155778573306,4583.608272602183,15544.98907723473,21820.791031780936,31331.7695586593,1403.4618361684131,2433.8840414786523,13422.549439916407,13462.542675798262,28888.457971421016,3833.8386729057024,892.795084972929,28224.230119913744,5004.26053489892,15929.776276452409,13904.022541748262,849.5774611124529,4933.639985363389,21039.00384315218,755.4518511699499,54014.72958440108,6984.681963700098,817.8825472549556,17343.453446686053,20124.76058430547,9308.875327587812,1117.1269665272866,1645.8459627548923,11834.480877123584,6530.499473913537,4625.057150610577,83.97438594928789,11884.692554126605,1191.5007658725422,17172.948547890548,8578.933477573328,3909.740198244197,21490.400598704287,48057.748159048,11709.243828595185,474.541603860179,984.440000412102,28472.53672357005,4162.40009112755,3742.8636354453406,42653.01746624714,7788.415492255258,16316.136060297284,7892.042276196352,17118.588156030874,6548.457881433272,31925.769940322774,9839.39764060166,26791.55802758084,11978.799755083342,22134.44056557028,7912.576966430155,2422.3263961375083,9777.613130567126,2482.2891613983543,4491.449797043474,5889.864061895384,910.3961658903396,6597.170212628255,1553.6551702557365,4569.814715049508,3176.304081231636,1810.391720291369,8687.012929963948,20469.642945356067,13552.128520023318,4023.963817900112,2057.122538774692,24191.999631175357,300.0056729446135,2282.197756510159,3742.7434806536207,1
39,2122.977450397028,2108.5826791518566,1641.5828050030489,515.6055427577842,27991.78472785236,1896.8929465195783,5704.515682600756,17450.498806089792,8084.825593657673,1080.8729460727814,2283.278473379327,5551.829315698212,766.806894838596,16936.607491565388,3469.878496940208,1175.6839714604275,1901.9061242480293,10999.56844394353,775.9214337571948,6261.240581029188,1204.8449352800476,1034.7855388659525,12986.72785477558,10586.299675369715,2166.523089050886,2089.7472077322477,12486.454061587949,1672.2319195930158,964.3167786007594,4969.53551113693,11083.456731031198,2249.821874878618,12629.901595428206,302.58008427261984,1246.4513949970512,5778.558691194502,856.8205260440556,16317.619390680184,539.7752340899619,981.2924437686124,1676.5405401248183,5015.377323556255,4007.451282607311,4510.267944572604,20293.72810820793,733.8535590713677,4124.810941676908,347.27765601456326,7097.870848740952,760.0443893078344,10078.45216084642,1698.7731027701186,829.5845232161608,1792.0128932943803,4502.504266061369,1232.344586595907,698.3805588760683,26839.128332531345,304.4707237195912,5886.875771387349,4684.443100104856,1534.1865027439903,1821.838653466104,35356.01665345991,885.8998186327526,3232.22949423756,6053.104362957446,4636.943488187711,3769.6190765716415,9882.44045910308,4839.962123678617,14078.254391059474,7452.59214835441,3175.0345279547864,2174.0093724990347,5335.781747893238,4389.155273109247,4482.947801489836,10374.845988729854,434.7409908638429,2661.767641535429,418.9748632375545,1647.667631209829,8058.595777326842,5944.114146182967,1614.577390680988,16253.546798594767,628.1817232462697,9820.818581470376,6406.3876756649215,2917.53421852586,5745.440706733598,8216.9305358986,11411.48615496377,1629.297167437565,2216.7800347085263,1337.2376478595756,985.9800551109076,4213.171155347552,4283.944768282638,1
